name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
KCHO,2020-02-11T08:00:00,11.8,11.8,10,88.73,0.5,100,rain,,,,9.4,180,1013.5,25,3,30.2,0.1,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-02-11T09:00:00,12.3,12.3,10.7,89.96,1,100,rain,,,,9.4,200,1012.8,50,4,46.4,0.2,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-02-11T10:00:00,12.3,12.3,11.2,93,1,100,rain,,,,5.4,210,1012.7,100,4,78.3,0.3,1,,"Rain, Overcast",rain,KCHO
KCHO,2020-02-11T11:00:00,12.9,12.9,11.8,93.03,0.8,100,rain,,,,9.4,190,1012.3,100,2,121.1,0.4,1,,"Rain, Overcast",rain,KCHO
KCHO,2020-02-11T12:00:00,13.4,13.4,11.8,90.04,0.3,100,rain,,,,0,0,1011.9,100,2,120.9,0.4,1,,"Rain, Overcast",rain,KCHO
KCHO,2020-02-11T13:00:00,14.4,14.4,12.3,87.21,0,0,,,,,0,0,1010.8,88,3,158.7,0.6,2,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-11T14:00:00,14.4,14.4,12.3,87.21,0,0,,,,,5.4,30,1010.4,100,8,350.9,1.3,4,,Overcast,cloudy,KCHO
KCHO,2020-02-11T15:00:00,15.7,15.7,12.9,83.43,0,0,,,,,0,0,1009.5,100,16,308.5,1.1,3,,Overcast,cloudy,KCHO
KCHO,2020-02-11T16:00:00,16.2,16.2,12.9,80.8,0,0,,,,,5.4,60,1009.4,100,16,99.4,0.4,1,,Overcast,cloudy,KCHO
KCHO,2020-02-11T17:00:00,14.4,14.4,12.3,87.21,0,0,,,,,11.2,50,1010.2,100,11,4.8,0,0,,Overcast,cloudy,KCHO
KCHO,2020-02-11T18:00:00,13.9,13.9,11.8,87.16,0,0,,,,,13,60,1011.3,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-02-11T19:00:00,13.4,13.4,11.2,86.54,0,0,,,,,13,50,1012.1,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-02-11T20:00:00,13.4,13.4,10.7,83.71,0,0,,,,,0,0,1013.4,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-11T21:00:00,12.3,12.3,10,85.85,0,0,,,,,0,0,1013.9,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-02-11T22:00:00,12.3,12.3,10.7,89.96,0,0,,,,,13,80,1014.4,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-02-11T23:00:00,11.2,11.2,8.9,85.74,0,0,,,,,7.6,30,1015.7,50,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-12T00:00:00,11.8,11.8,5.7,66.21,0,0,,,,,5.4,329.2,1017.4,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-02-12T01:00:00,10.7,10.7,3.9,62.81,0,0,,,,,7.6,330,1018,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-12T02:00:00,10,9.1,1.8,56.71,0,0,,,,,7.6,90,1018,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-12T03:00:00,10.7,10.7,-3.2,37.58,0,0,,,,,5.4,348.9,1018.5,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-12T04:00:00,8.9,8.9,-1.1,49.51,0,0,,,,,0,0,1018.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-12T05:00:00,8.9,8.3,-2.7,44,0,0,,,,,5.4,340,1019.4,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-12T06:00:00,7.9,6.6,-1.6,51.07,0,0,,,,,7.6,330,1020.5,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-12T07:00:00,8.4,8.4,-3.2,43.85,0,0,,,,,0,0,1021.3,0,16,53.7,0.2,0,,Clear,clear-night,KCHO
KCHO,2020-02-12T08:00:00,6.8,5.3,-1.1,57.12,0,0,,,,,7.6,350,1021.9,0,16,206.9,0.7,2,,Clear,clear-day,KCHO
KCHO,2020-02-12T09:00:00,7.9,7.9,-1.6,51.07,0,0,,,,,0,0,1022.7,0,16,371.5,1.3,4,,Clear,clear-day,KCHO
KCHO,2020-02-12T10:00:00,7.9,5.1,-1.1,52.98,0,0,,,,,16.6,80,1023.7,0,16,545.3,2,5,,Clear,clear-day,KCHO
KCHO,2020-02-12T11:00:00,8.4,6.8,-1.1,51.21,0,0,,,,,9.4,60,1022.8,88,16,604.3,2.2,6,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-12T12:00:00,8.9,8.9,-0.6,51.35,0,0,,,,,0,0,1022.8,88,16,596.3,2.1,6,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-12T13:00:00,8.9,8.3,-0.6,51.35,0,0,,,,,5.4,140,1021.9,100,16,489.5,1.8,5,,Overcast,cloudy,KCHO
KCHO,2020-02-12T14:00:00,8.9,7.8,0,53.64,0,0,,,,,7.6,130,1021,100,16,474.5,1.7,5,,Overcast,cloudy,KCHO
KCHO,2020-02-12T15:00:00,8.9,7.8,0,53.64,0,0,,,,,7.6,120,1020.2,100,16,295.3,1.1,3,,Overcast,cloudy,KCHO
KCHO,2020-02-12T16:00:00,8.4,7.8,1.2,60.51,0,0,,,,,5.4,80,1020.3,100,16,106.3,0.4,1,,Overcast,cloudy,KCHO
KCHO,2020-02-12T17:00:00,6.8,4.9,3.4,78.93,0.5,100,rain,,,,9.4,150,1019.9,88,6,5.5,0,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-02-12T18:00:00,6.2,6.2,3.4,82.25,0,0,,,,,0,0,1019.6,25,11,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-12T19:00:00,5.7,4,3.9,88.2,0.5,100,rain,,,,7.6,10,1019.1,25,5,0,0,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-02-12T20:00:00,5.7,3.2,3.9,88.2,0,0,,,,,11.2,60,1017.8,100,4,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-02-12T21:00:00,5.7,5.7,3.9,88.2,0,0,,,,,0,0,1016.8,88,5,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-12T22:00:00,5.7,5.7,3.9,88.2,0,0,,,,,0,0,1015.7,88,4,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-12T23:00:00,5.7,5.7,3.9,88.2,0,0,,,,,0,0,1013.9,100,5,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-02-13T00:00:00,5.7,5.7,3.9,88.2,0,0,,,,,0,0,1012.6,25,6,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-13T01:00:00,5.7,5.7,3.9,88.2,0,0,,,,,0,0,1010.7,25,6,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-13T02:00:00,5.7,5.7,3.9,88.2,1,100,rain,,,,0,0,1011.6,25,5,0,0,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-02-13T03:00:00,5.7,2.6,4.4,91.35,1.3,100,rain,,,,14.8,190,1008.6,25,11,0,0,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-02-13T04:00:00,6.2,4.2,4.4,88.24,0,0,,,,,9.4,190,1007.5,100,8,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-02-13T05:00:00,6.8,4.5,5,88.3,0,0,,,,,11.2,210,1006.3,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-13T06:00:00,7.3,4.8,5.7,89.57,0.3,100,rain,,,,13,200,1006.3,100,8,0,0,0,,"Rain, Overcast",rain,KCHO
KCHO,2020-02-13T07:00:00,7.9,6.2,6.2,89.01,0.5,100,rain,,,,9.4,190,1006.4,100,10,15.8,0.1,0,,"Rain, Overcast",rain,KCHO
KCHO,2020-02-13T08:00:00,7.9,6.2,6.8,92.76,0.8,100,rain,,,,9.4,180,1006,50,6,54.9,0.2,1,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-02-13T09:00:00,8.9,6.5,7.3,89.7,2.3,100,rain,,,,14.8,180,1006.8,50,6,127.4,0.5,1,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-02-13T10:00:00,10,8.4,8.4,89.78,0.8,100,rain,,,,11.2,210,1005.9,100,5,183.6,0.7,2,,"Rain, Overcast",rain,KCHO
KCHO,2020-02-13T11:00:00,11.2,11.2,9.4,88.68,0.8,100,rain,,,,9.4,230,1005,88,14,319.1,1.1,3,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-02-13T12:00:00,12.3,12.3,10.7,89.96,0.8,100,rain,,,,11.2,210,1004,100,16,337.9,1.2,3,,"Rain, Overcast",rain,KCHO
KCHO,2020-02-13T13:00:00,12.9,12.9,11.2,89.41,0,0,,,,,14.8,210,1003.9,50,16,317.3,1.1,3,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-13T14:00:00,13.4,13.4,11.8,90.04,0,0,,,,,5.4,210,1004.6,88,16,200.3,0.7,2,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-13T15:00:00,15,15,12.3,83.9,0,0,,,,,9.4,200,1004.5,0,16,111.2,0.4,1,,Clear,clear-day,KCHO
KCHO,2020-02-13T16:00:00,16.8,16.8,10,64.2,0,0,,,,,11.2,300,1005.8,25,16,41.3,0.1,0,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-13T17:00:00,15.7,15.7,6.2,53.19,0,0,,,,,9.4,302.3,1007.7,25,16,5,0,0,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-13T18:00:00,13.9,13.9,5,54.97,0,0,,,,,13,320,1010,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-02-13T19:00:00,12.3,12.3,1.2,46.64,0,0,,,,,14.8,310,1011.6,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-13T20:00:00,10.7,10.7,-1.1,43.88,0,0,,,,29.5,13,330,1013.5,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-13T21:00:00,5.6,3,0.4,69.2,0,0,,,,,11.5,320.3,,96.3,,0,0,0,,Overcast,cloudy,remote
KCHO,2020-02-13T22:00:00,8.4,6.5,-2.7,45.51,0,0,,,,,11.2,310,1016.2,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-13T23:00:00,7.9,5.6,-3.2,45.37,0,0,,,,,13,290,1017.1,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-14T00:00:00,6.8,4.9,-4.3,45.05,0,0,,,,,9.4,300,1017.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-14T01:00:00,6.2,4.6,-5,44.53,0,0,,,,,7.6,300,1018.5,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-14T02:00:00,5,3.2,-5,48.39,0,0,,,,,7.6,300,1018.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-14T03:00:00,3.9,3.9,-4.3,55.1,0,0,,,,,0,0,1019,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-14T04:00:00,4.4,2.5,-5,50.46,0,0,,,,,7.6,210,1019.4,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-14T05:00:00,3.9,1.5,-5,52.27,0,0,,,,,9.4,210,1019.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-14T06:00:00,3.4,2.1,-4.3,57.07,0,0,,,,,5.4,220,1021.2,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-14T07:00:00,2.9,0.8,-5,56.09,0,0,,,,,7.6,320,1022.4,0,16,43.3,0.2,0,,Clear,clear-night,KCHO
KCHO,2020-02-14T08:00:00,3.4,0.4,-7.1,46.12,0,0,,,,,11.2,310,1023.9,0,16,204.6,0.7,2,,Clear,clear-day,KCHO
KCHO,2020-02-14T09:00:00,4.4,1,-7.1,42.99,0,0,,,,,14.8,340,1025.1,25,16,457.5,1.6,5,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-14T10:00:00,5,2.4,-7.1,41.23,0,0,,,,25.9,11.2,300,1025.8,50,16,596,2.1,6,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-14T11:00:00,6.2,3.8,-7.1,37.94,0,0,,,,,11.2,350,1026.2,88,16,678.3,2.4,7,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-14T12:00:00,6.8,4.2,-7.1,36.4,0,0,,,,,13,360,1026.3,25,16,695.5,2.5,7,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-14T13:00:00,6.2,5.3,-8.2,34.84,0,0,,,,,5.4,320.1,1026.3,25,16,648,2.3,6,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-14T14:00:00,7.3,4.6,-8.8,30.83,0,0,,,,,14.8,340,1026.1,0,16,537.3,1.9,5,,Clear,clear-day,KCHO
KCHO,2020-02-14T15:00:00,6.8,4.9,-9.3,30.68,0,0,,,,,9.4,321.9,1026.4,0,16,376.4,1.4,4,,Clear,clear-day,KCHO
KCHO,2020-02-14T16:00:00,5,2.4,-8.2,37.87,0,0,,,,,11.2,10,1027.1,0,16,183.5,0.7,2,,Clear,clear-day,KCHO
KCHO,2020-02-14T17:00:00,3.9,0.1,-8.8,39.03,0,0,,,,35.3,16.6,360,1028,25,16,20.5,0.1,0,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-14T18:00:00,2.3,-2.2,-10.6,37.93,0,0,,,,33.5,18.4,340,1029.2,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-14T19:00:00,1.2,-2.2,-11.1,39.44,0,0,,,,,11.2,357.6,1030.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-14T20:00:00,0,-3.6,-11.1,43.01,0,0,,,,,11.2,350,1032.1,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-14T21:00:00,-0.6,-2.5,-11.6,43.17,0,0,,,,,5.4,330,1032.9,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-14T22:00:00,-1.6,-3.6,-11.1,48.34,0,0,,,,,5.4,60,1034,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-14T23:00:00,-2.1,-6.2,-11.6,48.19,0,0,,,,,11.2,70,1034.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-15T00:00:00,-3.2,-7,-11.6,52.28,0,0,,,,,9.4,60,1035.1,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-15T01:00:00,-3.8,-7.1,-12.1,52.53,0,0,,,,,7.6,80,1035.3,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-15T02:00:00,-4.3,-8.8,-12.7,51.96,0,0,,,,,11.2,70,1035.4,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-15T03:00:00,-5,-5,-12.7,54.78,0,0,,,,,0,0,1035.9,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-15T04:00:00,-5.6,-8.2,-12.7,57.33,0,0,,,,,5.4,350,1035.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-15T05:00:00,-6.6,-6.6,-12.7,61.88,0,0,,,,,0,0,1035.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-15T06:00:00,-6.1,-6.1,-13.2,57.19,0,0,,,,,0,0,1036.1,0,16,0.2,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-15T07:00:00,-6.6,-6.6,-11.6,67.6,0,0,,,,,0,0,1036.9,0,16,94.4,0.3,0,,Clear,clear-night,KCHO
KCHO,2020-02-15T08:00:00,-6.1,-6.1,-10.6,70.46,0,0,,,,,0,0,1037.7,0,16,296.5,1.1,3,,Clear,clear-day,KCHO
KCHO,2020-02-15T09:00:00,-3.2,-3.2,-13.2,45.96,0,0,,,,,0,0,1038.1,0,16,481.4,1.7,5,,Clear,clear-day,KCHO
KCHO,2020-02-15T10:00:00,-2.7,-4.9,-12.1,48.4,0,0,,,,,5.4,120,1037.2,0,16,615,2.2,6,,Clear,clear-day,KCHO
KCHO,2020-02-15T11:00:00,-1.1,-3.9,-11.6,44.77,0,0,,,,,7.6,180,1037.1,0,16,691.8,2.5,7,,Clear,clear-day,KCHO
KCHO,2020-02-15T12:00:00,0,-4.1,-11.6,41.32,0,0,,,,,13,130,1035.1,0,16,672.3,2.4,7,,Clear,clear-day,KCHO
KCHO,2020-02-15T13:00:00,1.8,-1,-11.1,37.78,0,0,,,,,9.4,190,1033.7,0,16,612.3,2.2,6,,Clear,clear-day,KCHO
KCHO,2020-02-15T14:00:00,2.3,-0.5,-11.1,36.45,0,0,,,,,9.4,180.4,1032.4,0,16,547.5,2,5,,Clear,clear-day,KCHO
KCHO,2020-02-15T15:00:00,3.4,-0.2,-10.6,35.09,0,0,,,,,14.8,150,1031.3,0,16,353,1.3,4,,Clear,clear-day,KCHO
KCHO,2020-02-15T16:00:00,3.9,1.5,-10,35.52,0,0,,,,,9.4,196.9,1030.6,0,16,155.6,0.6,2,,Clear,clear-day,KCHO
KCHO,2020-02-15T17:00:00,3.4,0.1,-10.6,35.09,0,0,,,,,13,180,1030.3,0,16,20,0.1,0,,Clear,clear-day,KCHO
KCHO,2020-02-15T18:00:00,2.3,0.1,-10,39.78,0,0,,,,,7.6,200,1030,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-15T19:00:00,0.7,-2.4,-9.3,47.13,0,0,,,,,9.4,180,1029.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-15T20:00:00,0,-3.6,-8.8,51.56,0,0,,,,,11.2,190,1029.5,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-15T21:00:00,0.7,-2.8,-8.8,49.01,0,0,,,,,11.2,200,1028.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-15T22:00:00,0,-2.6,-8.2,54.03,0,0,,,,,7.6,190,1027.9,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-15T23:00:00,0,-3.2,-8.8,51.56,0,0,,,,,9.4,190,1027.5,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-16T00:00:00,0.7,-3.2,-8.8,49.01,0,0,,,,,13,180,1026.6,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-16T01:00:00,0.7,-2.4,-8.2,51.36,0,0,,,,,9.4,200,1026.1,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-16T02:00:00,1.2,-1.2,-8.2,49.54,0,0,,,,,7.6,210,1025.5,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-16T03:00:00,0,-3.6,-7.7,56.16,0,0,,,,,11.2,190,1024.5,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-16T04:00:00,-0.6,-3.9,-7.1,61.45,0,0,,,,,9.4,190,1023.5,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-16T05:00:00,-0.6,-4.8,-7.1,61.45,0,0,,,,,13,190,1023.4,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-16T06:00:00,1.2,-2.6,-6.6,56.06,0,0,,,,,13,210,1023.2,0,16,0.2,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-16T07:00:00,0,-4.4,-6.6,61.13,0,0,,,,,14.8,200,1023,0,16,39.4,0.1,0,,Clear,clear-night,KCHO
KCHO,2020-02-16T08:00:00,1.8,-2.2,-6.1,55.79,0,0,,,,,14.8,200,1023,50,16,135.2,0.5,1,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-16T09:00:00,3.4,2.1,-5.6,51.73,0,0,,,,,5.4,220,1022.5,0,16,263.1,0.9,3,,Clear,clear-day,KCHO
KCHO,2020-02-16T10:00:00,3.9,2.6,-5,52.27,0,0,,,,,5.4,220,1022.4,100,16,256.4,0.9,3,,Overcast,cloudy,KCHO
KCHO,2020-02-16T11:00:00,5.7,5.7,-4.3,48.6,0,0,,,,,0,0,1022.2,50,16,322.4,1.2,3,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-16T12:00:00,7.3,6.5,-3.8,45.19,0,0,,,,,5.4,160,1021.4,0,16,304.4,1.1,3,,Clear,clear-day,KCHO
KCHO,2020-02-16T13:00:00,8.9,6.8,-3.2,42.4,0,0,,,,,13,210,1020.3,0,16,277.1,1,3,,Clear,clear-day,KCHO
KCHO,2020-02-16T14:00:00,10,8.1,-2.7,40.87,0,0,,,,,13,180,1019.5,88,16,245.3,0.9,2,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-16T15:00:00,11.8,11.8,-2.7,36.26,0,0,,,,,14.8,180,1018.6,88,16,270,1,3,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-16T16:00:00,12.3,12.3,-2.1,36.68,0,0,,,,,16.6,180,1018.2,0,16,126.8,0.5,1,,Clear,clear-day,KCHO
KCHO,2020-02-16T17:00:00,12.3,12.3,-2.1,36.68,0,0,,,,,13,180,1018.2,50,16,16.9,0.1,0,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-02-16T18:00:00,8.4,6.5,-1.6,49.37,0,0,,,,,11.2,180,1018.6,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-16T19:00:00,7.3,5.5,-1.6,53.21,0,0,,,,,9.4,160,1018.4,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-16T20:00:00,7.9,5.3,-1.1,52.98,0,0,,,,,14.8,190,1018.3,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-16T21:00:00,7.9,7.2,-1.1,52.98,0,0,,,,,5.4,220,1018.4,50,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-16T22:00:00,6.2,6.2,-1.1,59.52,0,0,,,,,0,0,1018.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-16T23:00:00,6.2,6.2,-1.1,59.52,0,0,,,,,0,0,1018.9,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-17T00:00:00,5,5,-1.1,64.69,0,0,,,,,0,0,1018.6,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-17T01:00:00,3.9,2.6,-1.6,67.35,0,0,,,,,5.4,40,1019.3,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-17T02:00:00,3.9,1.9,-1.6,67.35,0,0,,,,,7.6,360,1019.2,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-17T03:00:00,3.4,3.4,-1.6,69.76,0,0,,,,,0,0,1018.9,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-17T04:00:00,2.9,2.9,-1.6,72.27,0,0,,,,,0,0,1019.4,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-17T05:00:00,5,5,-2.1,60.1,0,0,,,,,0,0,1020.4,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-17T06:00:00,3.4,3.4,-2.1,67.24,0,0,,,,,0,0,1021.2,88,16,0.4,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-17T07:00:00,1.8,0.2,-2.1,75.33,0,0,,,,,5.4,10,1022.4,100,16,77.2,0.3,0,,Overcast,cloudy,KCHO
KCHO,2020-02-17T08:00:00,3.4,2.1,-2.1,67.24,0,0,,,,,5.4,20,1023.4,0,16,260.4,0.9,3,,Clear,clear-day,KCHO
KCHO,2020-02-17T09:00:00,6.2,3.5,-1.1,59.52,0,0,,,,,13,50,1023.5,0,16,435.3,1.6,4,,Clear,clear-day,KCHO
KCHO,2020-02-17T10:00:00,7.9,5.1,-0.6,54.95,0,0,,,,,16.6,50,1024.6,0,16,584.8,2.1,6,,Clear,clear-day,KCHO
KCHO,2020-02-17T11:00:00,10,7.7,-2.1,42.72,0,0,,,,,16.6,40,1024.7,0,16,669.8,2.4,7,,Clear,clear-day,KCHO
KCHO,2020-02-17T12:00:00,11.8,11.8,-3.8,33.4,0,0,,,,,16.6,70,1024.8,0,16,687,2.5,7,,Clear,clear-day,KCHO
KCHO,2020-02-17T13:00:00,12.3,12.3,-5,29.53,0,0,,,,,7.6,71.2,1024.2,0,16,637,2.3,6,,Clear,clear-day,KCHO
KCHO,2020-02-17T14:00:00,12.9,12.9,-7.1,24.19,0,0,,,,,9.4,87.2,1023.3,0,16,526.8,1.9,5,,Clear,clear-day,KCHO
KCHO,2020-02-17T15:00:00,12.9,12.9,-7.1,24.19,0,0,,,,,9.4,90,1022.9,0,16,369.9,1.3,4,,Clear,clear-day,KCHO
KCHO,2020-02-17T16:00:00,13.4,13.4,-5,27.48,0,0,,,,,11.2,80,1022.8,0,16,180.8,0.7,2,,Clear,clear-day,KCHO
KCHO,2020-02-17T17:00:00,12.9,12.9,-5.6,27.13,0,0,,,,,5.4,60,1022.7,0,16,22.8,0.1,0,,Clear,clear-day,KCHO
KCHO,2020-02-17T18:00:00,11.8,11.8,-5,30.52,0,0,,,,,9.4,120,1023.4,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-17T19:00:00,10,9.1,-6.1,31.64,0,0,,,,,7.6,110,1024.1,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-17T20:00:00,9.4,8.9,-6.1,32.94,0,0,,,,,5.4,80,1024.4,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-17T21:00:00,8.4,7.8,-5.6,36.61,0,0,,,,,5.4,60,1024.6,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-17T22:00:00,6.8,6.8,-5,42.73,0,0,,,,,0,0,1025,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-17T23:00:00,4.4,3.2,-5,50.46,0,0,,,,,5.4,330,1024.9,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-18T00:00:00,5,3.9,-4.3,51.02,0,0,,,,,5.4,330,1024.2,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-18T01:00:00,5,3.9,-3.2,55.39,0,0,,,,,5.4,310,1024.1,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-18T02:00:00,4.4,4.4,-2.1,62.67,0,0,,,,,0,0,1024.1,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-18T03:00:00,5.7,4.7,-1.6,59.4,0,0,,,,,5.4,210,1023.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-18T04:00:00,6.2,4.2,-0.6,61.74,0,0,,,,,9.4,200,1023.6,50,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-02-18T05:00:00,5,5,0,70.09,0,0,,,,,0,0,1023.7,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-02-18T06:00:00,5.7,4,-0.6,63.91,0,0,,,,,7.6,210,1023.1,0,16,0.2,0,0,,Clear,clear-night,KCHO
KCHO,2020-02-18T07:00:00,6.2,6.2,0.7,67.84,0,0,,,,,0,0,1023.3,100,16,29.8,0.1,0,,Overcast,cloudy,KCHO
